"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.823789854E1,-1.219500080E-1,2.320500165E-1,9.922050476E0,9.925512816E0
1.824290100E1,-1.140000075E-1,2.290500104E-1,9.907950401E0,9.911253254E0
1.824790285E1,-1.219500080E-1,2.080500126E-1,9.931950569E0,9.934877892E0
1.825290500E1,-1.140000075E-1,2.029500157E-1,9.927000046E0,9.929728829E0
1.825790717E1,-1.099500060E-1,2.389500141E-1,9.940950394E0,9.944429639E0
1.826290963E1,-1.240500063E-1,2.200500071E-1,9.924000740E0,9.927215173E0
1.826791123E1,-1.219500080E-1,2.269500047E-1,9.916950226E0,9.920296361E0
1.827291339E1,-9.495000541E-2,2.200500071E-1,9.927000046E0,9.929892619E0
1.827791523E1,-1.099500060E-1,2.220000178E-1,9.951000214E0,9.954083497E0
1.828291739E1,-1.170000061E-1,2.220000178E-1,9.931950569E0,9.935120287E0
1.828791946E1,-1.020000055E-1,2.200500071E-1,9.934050560E0,9.937010946E0
1.829292168E1,-1.260000020E-1,2.269500047E-1,9.931950569E0,9.935342189E0
1.829792406E1,-1.050000042E-1,2.250000089E-1,9.940950394E0,9.944050721E0
1.830292653E1,-1.099500060E-1,2.149500102E-1,9.928950310E0,9.931885358E0
1.830792876E1,-1.380000114E-1,2.320500165E-1,9.924000740E0,9.927672532E0
1.831293115E1,-1.189500093E-1,2.149500102E-1,9.934050560E0,9.937087760E0
1.831793368E1,-1.099500060E-1,2.200500071E-1,9.910050392E0,9.913102934E0
1.832293638E1,-1.260000020E-1,2.269500047E-1,9.924000740E0,9.927395076E0
1.832793892E1,-1.069500074E-1,2.340000123E-1,9.931950569E0,9.935282403E0
1.833294129E1,-1.099500060E-1,2.220000178E-1,9.889050484E0,9.892153076E0
1.833794375E1,-1.170000061E-1,2.200500071E-1,9.919950485E0,9.923080602E0
1.834294620E1,-1.380000114E-1,2.220000178E-1,9.955950737E0,9.959381662E0
1.834794897E1,-9.495000541E-2,2.220000178E-1,9.928950310E0,9.931885710E0
1.835295120E1,-1.189500093E-1,2.080500126E-1,9.910050392E0,9.912947729E0
1.835795367E1,-1.140000075E-1,2.290500104E-1,9.922050476E0,9.925348637E0
1.836295577E1,-9.795000404E-2,2.370000184E-1,9.922050476E0,9.925363916E0
1.836795800E1,-1.020000055E-1,2.340000123E-1,9.903000832E0,9.906290198E0
1.837296006E1,-1.140000075E-1,2.130000144E-1,9.936000824E0,9.938937437E0
1.837796230E1,-1.260000020E-1,2.200500071E-1,9.948000908E0,9.951232088E0
1.838296468E1,-1.309500039E-1,2.269500047E-1,9.946050644E0,9.949501375E0
1.838796692E1,-1.120500043E-1,2.580000162E-1,9.904950142E0,9.908943260E0
1.839296962E1,-1.020000055E-1,2.220000178E-1,9.934050560E0,9.937054319E0
1.839797177E1,-1.069500074E-1,2.250000089E-1,9.916950226E0,9.920078885E0
1.840297401E1,-1.140000075E-1,2.320500165E-1,9.915000916E0,9.918371155E0
1.840797616E1,-1.140000075E-1,2.200500071E-1,9.916950226E0,9.920046360E0
1.841297831E1,-1.120500043E-1,2.050500065E-1,9.919950485E0,9.922702169E0
1.841798039E1,-1.020000055E-1,2.389500141E-1,9.915000916E0,9.918404321E0
1.842298231E1,-1.050000042E-1,2.220000178E-1,9.943950653E0,9.946982638E0
1.842798470E1,-1.120500043E-1,2.389500141E-1,9.934050560E0,9.937555677E0
1.843298655E1,-1.380000114E-1,2.200500071E-1,9.934050560E0,9.937445675E0
1.843798908E1,-1.000500023E-1,2.220000178E-1,9.928950310E0,9.931935776E0
1.844299216E1,-1.219500080E-1,2.250000089E-1,9.931950569E0,9.935247300E0
1.844799463E1,-9.495000541E-2,2.130000144E-1,9.952950478E0,9.955682183E0
1.845299678E1,-9.795000404E-2,2.250000089E-1,9.919950485E0,9.922985278E0
1.845799922E1,-1.290000081E-1,2.080500126E-1,9.901050568E0,9.904076340E0
1.846300161E1,-1.219500080E-1,2.410500050E-1,9.946050644E0,9.949718605E0
1.846800384E1,-1.050000042E-1,2.100000083E-1,9.939000130E0,9.941772909E0
1.847300599E1,-9.495000541E-2,2.320500165E-1,9.928950310E0,9.932115433E0
1.847800807E1,-1.099500060E-1,2.130000144E-1,9.924000740E0,9.926895219E0
1.848301061E1,-1.309500039E-1,2.100000083E-1,9.939000130E0,9.942080843E0
1.848801306E1,-1.170000061E-1,2.269500047E-1,9.919950485E0,9.923236011E0
1.849301606E1,-1.170000061E-1,2.130000144E-1,9.903000832E0,9.905982207E0
1.849801853E1,-1.240500063E-1,2.269500047E-1,9.927000046E0,9.930368806E0
1.850302137E1,-1.189500093E-1,2.410500050E-1,9.907950401E0,9.911596005E0
1.850802414E1,-1.170000061E-1,2.220000178E-1,9.940950394E0,9.944117243E0
1.851302721E1,-1.069500074E-1,2.290500104E-1,9.939000130E0,9.942214330E0
1.851802991E1,-1.170000061E-1,2.269500047E-1,9.943950653E0,9.947228252E0
1.852303268E1,-1.480500102E-1,2.220000178E-1,9.943950653E0,9.947530216E0
1.852803522E1,-1.290000081E-1,2.149500102E-1,9.895950317E0,9.899125072E0
1.853303768E1,-9.795000404E-2,2.290500104E-1,9.924000740E0,9.927126916E0
1.853804014E1,-1.050000042E-1,2.149500102E-1,9.924000740E0,9.926883660E0
1.854304290E1,-1.099500060E-1,2.290500104E-1,9.934050560E0,9.937299102E0
1.854804559E1,-1.170000061E-1,2.370000184E-1,9.940950394E0,9.944463421E0
1.855304802E1,-1.309500039E-1,2.080500126E-1,9.919950485E0,9.922996037E0
1.855805056E1,-1.339500099E-1,2.269500047E-1,9.903000832E0,9.906506669E0
1.856305324E1,-1.140000075E-1,2.080500126E-1,9.910050392E0,9.912889568E0
1.856805578E1,-1.260000020E-1,2.170500159E-1,9.939000130E0,9.942168289E0
1.857305854E1,-1.170000061E-1,2.050500065E-1,9.916950226E0,9.919759891E0
1.857806161E1,-1.309500039E-1,2.320500165E-1,9.934050560E0,9.937623239E0
1.858306461E1,-9.105000645E-2,2.220000178E-1,9.915000916E0,9.917903875E0
1.858806707E1,-1.189500093E-1,2.340000123E-1,9.915000916E0,9.918475098E0
1.859306986E1,-1.309500039E-1,2.410500050E-1,9.924000740E0,9.927791481E0
1.859807232E1,-1.120500043E-1,2.320500165E-1,9.922050476E0,9.925396116E0
1.860307540E1,-1.000500023E-1,2.389500141E-1,9.924000740E0,9.927381216E0
1.860807855E1,-1.290000081E-1,2.250000089E-1,9.928950310E0,9.932337100E0
1.861308162E1,-1.219500080E-1,2.050500065E-1,9.924000740E0,9.926867985E0
1.861808439E1,-1.240500063E-1,2.200500071E-1,9.916950226E0,9.920166944E0
1.862308716E1,-1.099500060E-1,2.250000089E-1,9.936000824E0,9.939156221E0
1.862809016E1,-1.219500080E-1,2.149500102E-1,9.919950485E0,9.923028416E0
1.863309362E1,-1.360500008E-1,2.320500165E-1,9.939000130E0,9.942639508E0
1.863809693E1,-1.290000081E-1,2.220000178E-1,9.915000916E0,9.918324867E0
1.864309968E1,-1.050000042E-1,2.050500065E-1,9.916950226E0,9.919625612E0
1.864810245E1,-1.140000075E-1,2.130000144E-1,9.915000916E0,9.917943747E0
1.865310555E1,-1.309500039E-1,2.269500047E-1,9.928950310E0,9.932406982E0
1.865810855E1,-1.050000042E-1,2.010000050E-1,9.934050560E0,9.936638593E0
1.866311138E1,-1.020000055E-1,2.320500165E-1,9.927000046E0,9.930235703E0
1.866811407E1,-1.219500080E-1,2.130000144E-1,9.915000916E0,9.918038312E0
1.867311662E1,-1.050000042E-1,1.980000138E-1,9.940950394E0,9.943476441E0
1.867811939E1,-1.120500043E-1,2.220000178E-1,9.916950226E0,9.920067590E0
1.868312246E1,-1.189500093E-1,2.010000050E-1,9.912000656E0,9.914751995E0
1.868812523E1,-1.290000081E-1,2.170500159E-1,9.907950401E0,9.911167079E0
1.869312824E1,-1.219500080E-1,2.250000089E-1,9.910050392E0,9.913354406E0
1.869813109E1,-1.099500060E-1,2.170500159E-1,9.912000656E0,9.914986471E0
1.870313410E1,-1.000500023E-1,2.370000184E-1,9.928950310E0,9.932282379E0
1.870813656E1,-1.219500080E-1,2.200500071E-1,9.940950394E0,9.944133373E0
1.871313909E1,-1.050000042E-1,2.080500126E-1,9.943950653E0,9.946681075E0
1.871814148E1,-9.495000541E-2,2.130000144E-1,9.916950226E0,9.919691845E0
1.872314402E1,-1.099500060E-1,1.960500032E-1,9.927000046E0,9.929544527E0
1.872814649E1,-1.410000026E-1,2.080500126E-1,9.904950142E0,9.908138227E0
1.873314918E1,-1.219500080E-1,2.220000178E-1,9.946050644E0,9.949275311E0
1.873815139E1,-1.120500043E-1,2.340000123E-1,9.939000130E0,9.942385769E0
1.874315408E1,-1.290000081E-1,2.250000089E-1,9.939000130E0,9.942383496E0
1.874815685E1,-1.050000042E-1,2.389500141E-1,9.912000656E0,9.915436406E0
1.875315963E1,-1.020000055E-1,2.220000178E-1,9.927000046E0,9.930005937E0
1.875816240E1,-1.099500060E-1,2.290500104E-1,9.904950142E0,9.908208225E0
1.876316485E1,-1.120500043E-1,2.340000123E-1,9.892950058E0,9.896351452E0
1.876816700E1,-1.140000075E-1,2.269500047E-1,9.927000046E0,9.930248346E0
1.877316923E1,-1.140000075E-1,2.170500159E-1,9.922050476E0,9.925078960E0
1.877817169E1,-1.170000061E-1,2.370000184E-1,9.931950569E0,9.935466779E0
1.878317438E1,-1.120500043E-1,2.370000184E-1,9.907950401E0,9.911417929E0
1.878817693E1,-9.795000404E-2,2.340000123E-1,9.912000656E0,9.915246200E0
1.879317962E1,-1.260000020E-1,2.080500126E-1,9.927000046E0,9.929979392E0
1.879818238E1,-1.309500039E-1,2.029500157E-1,9.927000046E0,9.929937891E0
1.880318484E1,-1.140000075E-1,2.220000178E-1,9.910050392E0,9.913192159E0
1.880818738E1,-1.140000075E-1,2.200500071E-1,9.951000214E0,9.954085757E0
1.881318976E1,-1.219500080E-1,2.290500104E-1,9.922050476E0,9.925443132E0
1.881819222E1,-1.120500043E-1,2.340000123E-1,9.915000916E0,9.918394747E0
1.882319426E1,-1.050000042E-1,2.320500165E-1,9.922050476E0,9.925319031E0
1.882819672E1,-1.260000020E-1,2.149500102E-1,9.916950226E0,9.920079702E0
1.883319885E1,-1.120500043E-1,2.149500102E-1,9.940950394E0,9.943905341E0
1.883820093E1,-1.219500080E-1,2.250000089E-1,9.924000740E0,9.927300111E0
1.884320316E1,-1.309500039E-1,2.029500157E-1,9.907950401E0,9.910893893E0
1.884820563E1,-1.170000061E-1,2.200500071E-1,9.898050308E0,9.901187349E0
1.885320807E1,-1.360500008E-1,2.149500102E-1,9.901050568E0,9.904318021E0
1.885821054E1,-1.219500080E-1,2.370000184E-1,9.904950142E0,9.908535620E0
1.886321329E1,-1.120500043E-1,2.080500126E-1,9.915000916E0,9.917816452E0
1.886821599E1,-1.140000075E-1,2.290500104E-1,9.955950737E0,9.959237671E0
1.887321851E1,-1.099500060E-1,2.250000089E-1,9.943950653E0,9.947103528E0
1.887822151E1,-1.410000026E-1,2.220000178E-1,9.910050392E0,9.913539418E0
1.888322436E1,-1.500000060E-1,2.130000144E-1,9.922050476E0,9.925469997E0
1.888822643E1,-1.240500063E-1,2.170500159E-1,9.898050308E0,9.901206948E0
1.889322897E1,-1.290000081E-1,2.200500071E-1,9.931950569E0,9.935225469E0
1.889823138E1,-1.309500039E-1,2.509500086E-1,9.915000916E0,9.919040627E0
1.890323384E1,-1.219500080E-1,2.490000129E-1,9.910050392E0,9.913928161E0
1.890823638E1,-1.189500093E-1,2.149500102E-1,9.931950569E0,9.934988411E0
1.891323905E1,-1.050000042E-1,2.269500047E-1,9.931950569E0,9.935098058E0
1.891824128E1,-1.120500043E-1,2.320500165E-1,9.916950226E0,9.920297586E0
1.892324399E1,-1.069500074E-1,2.029500157E-1,9.907950401E0,9.910605843E0
1.892824653E1,-1.260000020E-1,2.200500071E-1,9.934050560E0,9.937286276E0
1.893324899E1,-1.140000075E-1,2.440500110E-1,9.922050476E0,9.925706124E0
1.893825145E1,-1.309500039E-1,2.269500047E-1,9.927000046E0,9.930457397E0
1.894325383E1,-1.290000081E-1,2.050500065E-1,9.927000046E0,9.929955509E0
1.894825660E1,-9.795000404E-2,2.320500165E-1,9.927000046E0,9.930194929E0
1.895325917E1,-1.290000081E-1,2.220000178E-1,9.946050644E0,9.949364222E0
1.895826156E1,-1.309500039E-1,2.269500047E-1,9.936000824E0,9.939455045E0
1.896326433E1,-1.360500008E-1,2.170500159E-1,9.919950485E0,9.923257426E0
1.896826687E1,-1.140000075E-1,2.269500047E-1,9.927000046E0,9.930248346E0
1.897326954E1,-1.069500074E-1,2.170500159E-1,9.924000740E0,9.926950171E0
1.897827208E1,-1.099500060E-1,2.130000144E-1,9.936000824E0,9.938891809E0
1.898327478E1,-1.050000042E-1,2.200500071E-1,9.895950317E0,9.898953464E0
1.898827639E1,-1.120500043E-1,2.269500047E-1,9.919950485E0,9.923178883E0
1.899327885E1,-1.069500074E-1,2.100000083E-1,9.960000038E0,9.962787716E0
1.899828153E1,-1.240500063E-1,2.290500104E-1,9.928950310E0,9.932366615E0
1.900328399E1,-1.050000042E-1,2.080500126E-1,9.927000046E0,9.929735128E0
1.900828622E1,-1.050000042E-1,2.080500126E-1,9.915000916E0,9.917739307E0
1.901328898E1,-1.099500060E-1,2.440500110E-1,9.901050568E0,9.904668180E0
1.901829113E1,-1.170000061E-1,2.250000089E-1,9.936000824E0,9.939236710E0
1.902329382E1,-1.189500093E-1,2.130000144E-1,9.924000740E0,9.926998983E0
1.902829605E1,-1.339500099E-1,2.100000083E-1,9.910050392E0,9.913180185E0
1.903329852E1,-1.099500060E-1,2.130000144E-1,9.915000916E0,9.917898022E0
1.903830090E1,-1.099500060E-1,2.370000184E-1,9.907950401E0,9.911394411E0
1.904330307E1,-1.290000081E-1,2.010000050E-1,9.928950310E0,9.931822404E0
1.904830522E1,-1.380000114E-1,2.050500065E-1,9.931950569E0,9.935025497E0
1.905330715E1,-9.495000541E-2,2.200500071E-1,9.934050560E0,9.936941081E0
1.905830930E1,-9.495000541E-2,2.170500159E-1,9.922050476E0,9.924878431E0
1.906331168E1,-1.240500063E-1,2.100000083E-1,9.922050476E0,9.925047811E0
1.906831422E1,-1.189500093E-1,2.149500102E-1,9.939000130E0,9.942035817E0
1.907331667E1,-1.260000020E-1,2.320500165E-1,9.912000656E0,9.915517143E0
1.907831936E1,-1.309500039E-1,2.290500104E-1,9.915000916E0,9.918510723E0
1.908332193E1,-1.189500093E-1,2.220000178E-1,9.924000740E0,9.927196170E0
1.908832462E1,-1.099500060E-1,2.149500102E-1,9.940950394E0,9.943881900E0
1.909332769E1,-1.189500093E-1,2.149500102E-1,9.910050392E0,9.913094945E0
1.909833023E1,-1.170000061E-1,2.370000184E-1,9.939000130E0,9.942513847E0
1.910333354E1,-1.170000061E-1,2.290500104E-1,9.940950394E0,9.944277130E0
1.910833639E1,-1.020000055E-1,2.130000144E-1,9.919950485E0,9.922761241E0
1.911333978E1,-1.240500063E-1,2.440500110E-1,9.915000916E0,9.918779762E0
1.911834278E1,-1.170000061E-1,2.220000178E-1,9.922050476E0,9.925223356E0
1.912334559E1,-1.069500074E-1,2.269500047E-1,9.927000046E0,9.930169914E0
1.912834836E1,-1.309500039E-1,2.320500165E-1,9.931950569E0,9.935524003E0
1.913335106E1,-1.219500080E-1,2.250000089E-1,9.922050476E0,9.925350495E0
1.913835383E1,-1.170000061E-1,2.170500159E-1,9.927000046E0,9.930061914E0
1.914335639E1,-1.140000075E-1,2.080500126E-1,9.939000130E0,9.941831038E0
1.914835908E1,-1.260000020E-1,2.290500104E-1,9.936000824E0,9.939439234E0
1.915336123E1,-1.290000081E-1,2.340000123E-1,9.919950485E0,9.923548490E0
1.915836308E1,-1.360500008E-1,2.170500159E-1,9.928950310E0,9.932254254E0
1.916336554E1,-1.189500093E-1,2.100000083E-1,9.934050560E0,9.936981918E0
1.916836801E1,-1.069500074E-1,2.389500141E-1,9.936000824E0,9.939449069E0
1.917337024E1,-1.170000061E-1,2.010000050E-1,9.928950310E0,9.931673789E0
1.917837301E1,-1.189500093E-1,1.980000138E-1,9.928950310E0,9.931636691E0
1.918337572E1,-1.069500074E-1,2.340000123E-1,9.931950569E0,9.935282403E0
1.918837849E1,-1.219500080E-1,2.490000129E-1,9.912000656E0,9.915877663E0
1.919338126E1,-1.069500074E-1,2.389500141E-1,9.924000740E0,9.927453153E0
1.919838436E1,-1.500000060E-1,2.290500104E-1,9.907950401E0,9.911732697E0
1.920338690E1,-1.309500039E-1,2.200500071E-1,9.931950569E0,9.935250979E0
1.920838967E1,-1.099500060E-1,2.250000089E-1,9.904950142E0,9.908115427E0
1.921339297E1,-1.140000075E-1,2.010000050E-1,9.883950233E0,9.886651062E0
1.921839582E1,-1.360500008E-1,1.930500120E-1,9.915000916E0,9.917813321E0
1.922339881E1,-1.170000061E-1,2.269500047E-1,9.892950058E0,9.896244548E0
1.922840188E1,-1.069500074E-1,2.100000083E-1,9.936000824E0,9.938795233E0
1.923340473E1,-1.170000061E-1,2.149500102E-1,9.934050560E0,9.937064609E0
1.923840750E1,-1.050000042E-1,2.410500050E-1,9.910050392E0,9.913537657E0
1.924341019E1,-1.120500043E-1,2.440500110E-1,9.922050476E0,9.925683919E0
1.924841304E1,-1.189500093E-1,2.250000089E-1,9.931950569E0,9.935210930E0
1.925341581E1,-1.120500043E-1,2.200500071E-1,9.910050392E0,9.913126449E0
1.925841848E1,-1.219500080E-1,2.149500102E-1,9.916950226E0,9.920029087E0
1.926342102E1,-1.189500093E-1,2.149500102E-1,9.922050476E0,9.925091348E0
1.926842348E1,-1.189500093E-1,2.370000184E-1,9.895950317E0,9.899502553E0
1.927342592E1,-1.170000061E-1,2.389500141E-1,9.912000656E0,9.915570741E0
1.927842923E1,-1.140000075E-1,2.290500104E-1,9.927000046E0,9.930296562E0
1.928343201E1,-9.795000404E-2,2.340000123E-1,9.903000832E0,9.906249325E0
1.928843478E1,-1.140000075E-1,2.220000178E-1,9.919950485E0,9.923089118E0
1.929343723E1,-1.140000075E-1,2.149500102E-1,9.919950485E0,9.922933898E0
1.929844008E1,-1.000500023E-1,2.149500102E-1,9.943950653E0,9.946776769E0
1.930344285E1,-1.050000042E-1,2.320500165E-1,9.922050476E0,9.925319031E0
1.930844585E1,-1.069500074E-1,2.269500047E-1,9.931950569E0,9.935118858E0
1.931344894E1,-1.170000061E-1,2.269500047E-1,9.919950485E0,9.923236011E0
1.931845179E1,-1.140000075E-1,2.149500102E-1,9.943950653E0,9.946926867E0
1.932345447E1,-1.120500043E-1,1.980000138E-1,9.936000824E0,9.938605113E0
1.932845754E1,-9.495000541E-2,1.909500062E-1,9.915000916E0,9.917294014E0
1.933346071E1,-1.050000042E-1,2.170500159E-1,9.928950310E0,9.931877464E0
1.933846402E1,-1.020000055E-1,2.290500104E-1,9.912000656E0,9.915171452E0
1.934346657E1,-1.140000075E-1,2.269500047E-1,9.924000740E0,9.927250022E0
1.934846926E1,-1.099500060E-1,2.220000178E-1,9.934050560E0,9.937139102E0
1.935347205E1,-1.050000042E-1,2.200500071E-1,9.915000916E0,9.917998294E0
1.935847482E1,-1.099500060E-1,2.029500157E-1,9.928950310E0,9.931632895E0
1.936347758E1,-1.189500093E-1,2.100000083E-1,9.912000656E0,9.914938533E0
1.936848012E1,-1.360500008E-1,2.250000089E-1,9.934050560E0,9.937529629E0
1.937348289E1,-1.240500063E-1,2.130000144E-1,9.915000916E0,9.918064356E0
1.937848556E1,-1.140000075E-1,2.170500159E-1,9.919950485E0,9.922979610E0
1.938348780E1,-1.360500008E-1,2.290500104E-1,9.931950569E0,9.935522916E0
1.938849049E1,-1.140000075E-1,2.269500047E-1,9.903000832E0,9.906257001E0
1.939349295E1,-1.020000055E-1,2.130000144E-1,9.946050644E0,9.948854025E0
1.939849542E1,-1.069500074E-1,2.170500159E-1,9.915000916E0,9.917953023E0
1.940349826E1,-1.170000061E-1,2.269500047E-1,9.916950226E0,9.920236746E0
1.940850133E1,-1.099500060E-1,2.200500071E-1,9.924000740E0,9.927048992E0
1.941350441E1,-1.290000081E-1,2.370000184E-1,9.927000046E0,9.930666640E0
1.941850803E1,-1.000500023E-1,2.250000089E-1,9.931950569E0,9.935002623E0
1.942351118E1,-9.795000404E-2,2.320500165E-1,9.919950485E0,9.923147638E0
1.942851395E1,-1.189500093E-1,2.029500157E-1,9.924000740E0,9.926788428E0
1.943351677E1,-1.240500063E-1,2.320500165E-1,9.916950226E0,9.920440383E0
1.943851946E1,-1.020000055E-1,2.220000178E-1,9.916950226E0,9.919959163E0
1.944352202E1,-8.595000207E-2,2.389500141E-1,9.943950653E0,9.947192524E0
1.944852502E1,-8.805000782E-2,2.149500102E-1,9.916950226E0,9.919670261E0
1.945352778E1,-1.290000081E-1,2.320500165E-1,9.910050392E0,9.913606155E0
1.945853055E1,-1.140000075E-1,2.320500165E-1,9.943950653E0,9.947311084E0
1.946353333E1,-1.120500043E-1,2.100000083E-1,9.915000916E0,9.917857549E0
1.946853641E1,-1.050000042E-1,2.220000178E-1,9.919950485E0,9.922989803E0
1.947353887E1,-1.120500043E-1,2.200500071E-1,9.898050308E0,9.901130093E0
1.947854195E1,-1.240500063E-1,2.149500102E-1,9.943950653E0,9.947047125E0
1.948354480E1,-1.069500074E-1,2.100000083E-1,9.946050644E0,9.948842230E0
1.948854749E1,-1.050000042E-1,2.220000178E-1,9.904950142E0,9.907994061E0
1.949354971E1,-1.069500074E-1,2.220000178E-1,9.912000656E0,9.915063253E0
1.949855248E1,-1.309500039E-1,2.250000089E-1,9.919950485E0,9.923365887E0
1.950355522E1,-1.309500039E-1,2.100000083E-1,9.919950485E0,9.923037113E0
1.950855791E1,-1.050000042E-1,2.130000144E-1,9.928950310E0,9.931789781E0
1.951356068E1,-1.140000075E-1,2.170500159E-1,9.904950142E0,9.907983853E0
1.951856313E1,-1.120500043E-1,2.170500159E-1,9.924000740E0,9.927006427E0
1.952356536E1,-1.140000075E-1,2.029500157E-1,9.919950485E0,9.922681207E0
1.952856782E1,-1.050000042E-1,2.200500071E-1,9.912000656E0,9.914998942E0
1.953357090E1,-1.020000055E-1,2.290500104E-1,9.919950485E0,9.923118740E0
1.953857367E1,-1.290000081E-1,2.560500205E-1,9.943950653E0,9.948083092E0
1.954357636E1,-1.260000020E-1,2.250000089E-1,9.916950226E0,9.920302555E0
1.954857890E1,-1.140000075E-1,2.200500071E-1,9.927000046E0,9.930093047E0
1.955358160E1,-1.219500080E-1,2.200500071E-1,9.931950569E0,9.935136432E0
1.955858437E1,-1.170000061E-1,2.269500047E-1,9.916950226E0,9.920236746E0
1.956358691E1,-1.099500060E-1,2.269500047E-1,9.907950401E0,9.911159189E0
1.956858991E1,-1.260000020E-1,2.269500047E-1,9.916950226E0,9.920346974E0
1.957359268E1,-1.360500008E-1,2.269500047E-1,9.940950394E0,9.944471360E0
1.957859522E1,-1.099500060E-1,2.410500050E-1,9.904950142E0,9.908492894E0
1.958359793E1,-1.140000075E-1,2.130000144E-1,9.910050392E0,9.912994693E0
1.958860070E1,-1.290000081E-1,2.250000089E-1,9.927000046E0,9.930387501E0
1.959360355E1,-1.140000075E-1,2.340000123E-1,9.922050476E0,9.925464103E0
1.959860625E1,-1.050000042E-1,2.370000184E-1,9.931950569E0,9.935332713E0
1.960360876E1,-1.140000075E-1,2.200500071E-1,9.922050476E0,9.925145019E0
1.960861146E1,-1.380000114E-1,2.370000184E-1,9.919950485E0,9.923740758E0
1.961361423E1,-1.410000026E-1,1.980000138E-1,9.924000740E0,9.926977168E0
1.961861678E1,-1.140000075E-1,2.100000083E-1,9.936000824E0,9.938873597E0
1.962361947E1,-1.339500099E-1,2.320500165E-1,9.931950569E0,9.935563996E0
1.962862193E1,-1.140000075E-1,2.320500165E-1,9.922050476E0,9.925418322E0
1.963362446E1,-1.020000055E-1,2.269500047E-1,9.928950310E0,9.932067487E0
1.963862746E1,-1.170000061E-1,2.100000083E-1,9.940950394E0,9.943856583E0
1.964363052E1,-1.240500063E-1,2.200500071E-1,9.919950485E0,9.923166231E0
1.964863337E1,-1.050000042E-1,2.269500047E-1,9.912000656E0,9.915154477E0
1.965363612E1,-1.260000020E-1,2.290500104E-1,9.922050476E0,9.925493719E0
1.965863850E1,-9.795000404E-2,2.269500047E-1,9.931950569E0,9.935026050E0
1.966364073E1,-1.120500043E-1,2.220000178E-1,9.919950485E0,9.923066907E0
1.966864310E1,-1.140000075E-1,2.200500071E-1,9.889050484E0,9.892155350E0
1.967364556E1,-1.189500093E-1,2.370000184E-1,9.915000916E0,9.918546328E0
1.967864811E1,-1.069500074E-1,2.170500159E-1,9.928950310E0,9.931898271E0
1.968365018E1,-1.189500093E-1,2.200500071E-1,9.907950401E0,9.911107520E0
1.968865297E1,-1.140000075E-1,2.200500071E-1,9.927000046E0,9.930093047E0
1.969365574E1,-1.189500093E-1,2.130000144E-1,9.931950569E0,9.934946412E0
1.969865881E1,-1.189500093E-1,2.460000068E-1,9.922050476E0,9.925812348E0
