"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.946634815E1,-1.729400083E-2,1.170700043E-2,1.503600031E-1,1.518033822E-1
2.947133400E1,-1.714799926E-2,-1.914000022E-3,1.503600031E-1,1.513467800E-1
2.947631984E1,-3.566999920E-3,-1.813999959E-3,1.231200024E-1,1.231850197E-1
2.948130591E1,-3.627999919E-3,-1.523000002E-2,1.095020026E-1,1.106155679E-1
2.948629175E1,-1.617100090E-2,-1.532000024E-3,9.588800371E-2,9.725408757E-2
2.949127766E1,-2.969600074E-2,-1.569999964E-3,1.095089987E-1,1.134748349E-1
2.949626351E1,-2.459000098E-3,-1.617999980E-3,1.367489994E-1,1.367806764E-1
2.950124936E1,1.119100023E-2,-1.711999997E-3,1.367489994E-1,1.372168293E-1
2.950623544E1,1.039600000E-2,1.114900038E-2,1.094970033E-1,1.105530223E-1
2.951122129E1,-1.689299941E-2,-2.494999906E-3,9.587600082E-2,9.738483448E-2
2.951620720E1,-1.691499911E-2,-2.401999896E-3,8.225599676E-2,8.401152184E-2
2.952119305E1,-3.359999973E-3,1.132200006E-2,9.587600082E-2,9.660064606E-2
2.952617916E1,-3.311000066E-3,-2.216000110E-3,1.503600031E-1,1.504127784E-1
2.953116501E1,-1.684699953E-2,-2.255999949E-3,1.231189966E-1,1.242867582E-1
2.953615085E1,2.400599979E-2,1.131400000E-2,9.587799758E-2,9.948308922E-2
2.954113672E1,2.408099920E-2,1.130800042E-2,1.094980016E-1,1.126835292E-1
2.954612264E1,9.755999781E-3,1.049899962E-2,1.231079996E-1,1.239394533E-1
2.955110851E1,-1.761900075E-2,1.041700039E-2,1.231060028E-1,1.247959575E-1
2.955609459E1,9.589999914E-3,1.026600040E-2,1.367260069E-1,1.374458432E-1
2.956108044E1,-4.098000005E-3,1.020499971E-2,1.367239952E-1,1.371655441E-1
2.956606629E1,-3.825000022E-3,-3.222000087E-3,1.367280036E-1,1.368194390E-1
2.957105213E1,9.851999581E-3,1.041799970E-2,1.367280036E-1,1.374777931E-1
2.957603829E1,9.835000150E-3,1.041899994E-2,1.503490061E-1,1.510301507E-1
2.958102393E1,9.816000238E-3,-3.248000052E-3,1.231070012E-1,1.235404270E-1
2.958601000E1,9.146999568E-3,9.672000073E-3,1.094769984E-1,1.102834003E-1
2.959099584E1,-1.823000051E-2,-4.021999892E-3,9.585499763E-2,9.765597766E-2
2.959598169E1,-1.825200021E-2,-4.023000132E-3,9.585499763E-2,9.766012806E-2
2.960096761E1,2.259000018E-2,-4.023999907E-3,9.585499763E-2,9.856308262E-2
2.960595370E1,2.108700015E-2,-3.767000046E-3,9.584700316E-2,9.821150584E-2
2.961093932E1,2.096799947E-2,9.875999764E-3,9.584700316E-2,9.860953498E-2
2.961592540E1,-1.991900057E-2,-3.790999996E-3,9.584700316E-2,9.796829222E-2
2.962091125E1,-2.002899908E-2,-1.751299948E-2,8.222500235E-2,8.642231752E-2
2.962589719E1,-1.880699955E-2,-1.649999991E-2,8.224000037E-2,8.596145002E-2
2.963088303E1,-5.063999910E-3,-1.638899930E-2,8.224199712E-2,8.401184133E-2
2.963586911E1,8.592000231E-3,-1.648399979E-2,9.586200118E-2,9.764767272E-2
2.964085495E1,-5.034999922E-3,-1.658999920E-2,9.586100280E-2,9.741617502E-2
2.964584080E1,8.057000116E-3,-1.554999966E-2,8.224599808E-2,8.408996338E-2
2.965082663E1,-5.588000175E-3,-1.548300032E-2,6.862600148E-2,7.057249552E-2
2.965581255E1,-5.553000141E-3,-1.961000031E-3,9.586600214E-2,9.604671623E-2
2.966079840E1,8.148999885E-3,-1.563699916E-2,9.586700052E-2,9.747514417E-2
2.966578425E1,-5.156000145E-3,-1.461900026E-2,9.587600082E-2,9.712109472E-2
2.967077032E1,-1.875600033E-2,-8.370000287E-4,1.094980016E-1,1.110959067E-1
2.967575620E1,-5.152999889E-3,-2.806900069E-2,1.367380023E-1,1.396842993E-1
2.968074204E1,8.449999616E-3,-1.449200045E-2,1.094980016E-1,1.107755972E-1
2.968572796E1,-4.885000177E-3,-9.100000025E-4,9.587900341E-2,9.600768001E-2
2.969071384E1,-1.853499934E-2,-1.002999954E-3,9.587699920E-2,9.765731506E-2
2.969569992E1,-5.026999861E-3,-1.098999986E-3,1.639779955E-1,1.640587137E-1
2.970068576E1,-1.876300015E-2,-1.098999986E-3,1.775979996E-1,1.785897741E-1
2.970567160E1,7.792999968E-3,-1.098999986E-3,1.503529996E-1,1.505588361E-1
2.971065746E1,7.799000014E-3,1.253200043E-2,1.231120005E-1,1.239937100E-1
2.971564339E1,-5.776999984E-3,-1.168000046E-3,1.094909981E-1,1.096495172E-1
2.972062921E1,-5.737000145E-3,-1.208000001E-3,1.367319971E-1,1.368576321E-1
2.972561529E1,-5.452999845E-3,-1.178000006E-3,1.094930023E-1,1.096350329E-1
2.973060121E1,-5.475000013E-3,-1.162000000E-3,1.367329955E-1,1.368474988E-1
2.973558696E1,8.086999878E-3,-1.145999995E-3,1.367329955E-1,1.369767314E-1
2.974057288E1,8.120999672E-3,-1.176999998E-3,1.094930023E-1,1.098000615E-1
2.974555871E1,-5.088999867E-3,-1.089000027E-3,8.225599676E-2,8.242046375E-2
2.975054456E1,-1.857900061E-2,-1.017999952E-3,6.863600016E-2,7.111340313E-2
2.975553064E1,-4.912999924E-3,-1.466699969E-2,1.094980016E-1,1.105851292E-1
2.976051648E1,-4.871999845E-3,-1.129999990E-3,1.367380023E-1,1.368294360E-1
2.976550240E1,-4.567999858E-3,-1.117000007E-3,1.231200024E-1,1.232097777E-1
2.977048823E1,-4.592000041E-3,-1.101000002E-3,1.094990000E-1,1.096007740E-1
2.977547407E1,-1.817999966E-2,-1.086000004E-3,9.588000178E-2,9.759439802E-2
2.978046015E1,-1.818500087E-2,-2.826599963E-2,1.094999984E-1,1.145421784E-1
2.978544597E1,-1.700999960E-2,-1.009000000E-3,1.231279969E-1,1.243014955E-1
2.979043189E1,-3.224000102E-3,1.248299982E-2,9.588800371E-2,9.675085899E-2
2.979541775E1,-3.229999915E-3,-1.133000012E-3,1.231290027E-1,1.231765721E-1
2.980040360E1,-3.196999896E-3,-1.459200028E-2,1.231300011E-1,1.240328362E-1
2.980538944E1,-2.865999937E-3,1.179299969E-2,9.588400275E-2,9.664900817E-2
2.981037552E1,1.086600032E-2,-1.857999945E-3,9.588500112E-2,9.651660773E-2
2.981536138E1,1.085700002E-2,1.178099960E-2,9.588500112E-2,9.721419568E-2
2.982034730E1,1.083999965E-2,-1.870000036E-3,8.226399869E-2,8.299619252E-2
2.982533315E1,1.005799975E-2,1.083500031E-2,1.231129989E-1,1.239974640E-1
2.983031925E1,1.000399981E-2,1.075099967E-2,1.231110021E-1,1.239838008E-1
2.983530486E1,2.370299958E-2,1.067600027E-2,8.224999905E-2,8.626048640E-2
2.984029101E1,3.731299937E-2,1.059699990E-2,6.863000244E-2,7.883294719E-2
2.984527678E1,-3.344000084E-3,9.806999937E-3,1.231060028E-1,1.235412786E-1
2.985026271E1,-3.341000061E-3,9.695000015E-3,1.231049970E-1,1.235313547E-1
2.985524856E1,1.025800034E-2,2.328800038E-2,8.224400133E-2,8.609084322E-2
2.986023463E1,1.028400008E-2,-4.023999907E-3,9.586299956E-2,9.649698398E-2
2.986522045E1,-3.037000075E-3,8.937000297E-3,8.224000037E-2,8.277989493E-2
2.987020638E1,-2.978000091E-3,-1.844399981E-2,8.223900199E-2,8.433447137E-2
2.987519215E1,-1.661700010E-2,-4.852999933E-3,1.230999976E-1,1.243112453E-1
2.988017807E1,-1.654900052E-2,-4.831000231E-3,9.585999697E-2,9.739787986E-2
2.988516393E1,-1.550799981E-2,-4.530000035E-3,8.224900067E-2,8.382074367E-2
2.989015001E1,-1.541499980E-2,-4.470999818E-3,8.224999905E-2,8.380139856E-2
2.989513586E1,-1.543799974E-2,-4.395000171E-3,6.863000244E-2,7.048209061E-2
2.990012179E1,-2.903600037E-2,-1.798399910E-2,4.138899967E-2,5.366155826E-2
2.990510756E1,-3.981199861E-2,-2.949400060E-2,8.228799701E-2,9.605314027E-2
2.991009349E1,-1.223600004E-2,-1.557100005E-2,8.229299635E-2,8.464226478E-2
2.991507933E1,-1.225499995E-2,-1.918000053E-3,8.229299635E-2,8.322259907E-2
2.992006541E1,1.292999950E-3,-2.908599935E-2,8.229299635E-2,8.729149131E-2
2.992505125E1,1.394900028E-2,-1.446199976E-2,8.229400218E-2,8.471143276E-2
2.993003718E1,3.830000060E-4,-7.539999788E-4,8.229500055E-2,8.229934581E-2
2.993502294E1,3.720000095E-4,-7.319999859E-4,1.095359996E-1,1.095390771E-1
2.994000887E1,1.391700003E-2,-1.437599957E-2,1.095350012E-1,1.113475134E-1
2.994499473E1,2.581500076E-2,-2.619799972E-2,1.095379964E-1,1.155479212E-1
2.994998081E1,-1.505999942E-3,-1.231199969E-2,1.367810071E-1,1.373422632E-1
2.995496673E1,2.571099997E-2,1.381000038E-3,1.367810071E-1,1.391833559E-1
2.995995257E1,-1.471000025E-3,-1.226100046E-2,1.367820054E-1,1.373383158E-1
2.996493839E1,1.131400000E-2,1.302000019E-3,1.231549978E-1,1.236804564E-1
2.996992431E1,3.843099996E-2,-2.578799985E-2,1.503950059E-1,1.573550778E-1
2.997491013E1,5.210699886E-2,-2.566700056E-2,1.640170068E-1,1.739985999E-1
2.997989620E1,3.855400160E-2,1.451999997E-3,1.367769986E-1,1.421142734E-1
2.998488205E1,4.879900068E-2,1.397699956E-2,1.095039994E-1,1.206972446E-1
2.998986795E1,2.119800076E-2,-1.332299970E-2,1.095009968E-1,1.123268706E-1
2.999485380E1,-6.217999849E-3,2.200000017E-4,1.094999984E-1,1.096766227E-1
2.999983962E1,-6.269000005E-3,2.249999961E-4,1.367409974E-1,1.368848106E-1
3.000482569E1,1.954600029E-2,1.039999988E-4,1.367300004E-1,1.381200563E-1
3.000981153E1,-7.884999737E-3,7.999999980E-6,1.094880030E-1,1.097715631E-1
3.001479738E1,1.931300014E-2,1.367999986E-2,8.224699646E-2,8.558447755E-2
3.001978322E1,5.696000066E-3,1.374300011E-2,8.224800229E-2,8.358258401E-2
3.002476916E1,-7.513999939E-3,1.289999927E-4,8.224999905E-2,8.259260971E-2
3.002975500E1,-7.459999993E-3,1.860000048E-4,1.094919965E-1,1.097459953E-1
3.003474107E1,-7.540999912E-3,-1.337299962E-2,8.225099742E-2,8.367156253E-2
3.003972692E1,-2.120500058E-2,2.579999855E-4,9.587100148E-2,9.818842874E-2
3.004471286E1,-1.993600093E-2,1.295599993E-2,1.094919965E-1,1.120437386E-1
3.004969871E1,-1.978700049E-2,-7.120000082E-4,1.231129989E-1,1.246949992E-1
3.005468479E1,-6.157000083E-3,-7.029999979E-4,9.587199986E-2,9.607207303E-2
3.005967040E1,-6.194999907E-3,1.301600039E-2,8.225200325E-2,8.350560657E-2
3.006465625E1,-1.859500073E-2,1.211200003E-2,1.094930023E-1,1.117192559E-1
3.006964229E1,-1.854199916E-2,1.192199998E-2,1.367329955E-1,1.384985627E-1
3.007462821E1,-1.862899959E-2,2.553699911E-2,1.231110021E-1,1.271042753E-1
3.007961405E1,-5.049000029E-3,1.192000043E-2,1.094919965E-1,1.102545967E-1
3.008460013E1,7.937000133E-3,1.113600004E-2,8.224000037E-2,8.336920372E-2
3.008958574E1,2.145499922E-2,-2.519000089E-3,9.585899860E-2,9.826296334E-2
3.009457181E1,-5.774000194E-3,-2.466999926E-3,1.231010035E-1,1.232610329E-1
3.009955766E1,-5.758999847E-3,1.120600011E-2,9.586100280E-2,9.668543001E-2
3.010454357E1,-5.417999811E-3,2.322399989E-2,1.230909973E-1,1.253798330E-1
3.010952942E1,-5.365999881E-3,9.424000047E-3,1.094689965E-1,1.100048496E-1
3.011451525E1,-5.398000125E-3,9.514000267E-3,8.223000169E-2,8.295437170E-2
3.011950109E1,-1.896199957E-2,-4.098000005E-3,8.223000169E-2,8.448742042E-2
3.012448715E1,7.716999855E-3,8.805000223E-3,8.222000301E-2,8.304943715E-2
3.012947300E1,-1.961500011E-2,8.678999729E-3,9.583900124E-2,9.820991510E-2
3.013445893E1,3.497000039E-2,8.673000149E-3,1.367010027E-1,1.413693248E-1
3.013944478E1,2.142100036E-2,-5.042000208E-3,1.230800003E-1,1.250318659E-1
3.014443085E1,-1.818099990E-2,-4.856999964E-3,9.584899992E-2,9.767891273E-2
3.014941646E1,-1.812200062E-2,-4.788999911E-3,8.223000169E-2,8.433928269E-2
3.015440261E1,-4.585999995E-3,-4.738000222E-3,6.860899925E-2,6.892513925E-2
3.015938840E1,-1.829100028E-2,-4.877999891E-3,8.222799748E-2,8.437890224E-2
3.016437432E1,-4.567000084E-3,7.969999686E-3,9.584300220E-2,9.628218659E-2
3.016936019E1,-1.829499938E-2,-1.944899932E-2,1.230809987E-1,1.259440463E-1
3.017434603E1,-4.619999789E-3,-1.945899986E-2,1.367020011E-1,1.381572806E-1
3.017933188E1,-4.548999947E-3,-3.303499892E-2,9.584199637E-2,1.014775484E-1
3.018431797E1,-4.257999826E-3,-3.089700080E-2,8.224000037E-2,8.795551649E-2
3.018930382E1,9.367999621E-3,-3.066599928E-2,9.586200118E-2,1.010825712E-1
3.019428973E1,-1.789899915E-2,-3.617000068E-3,8.224000037E-2,8.424294938E-2
3.019927550E1,-4.257999826E-3,-3.639000002E-3,9.586100280E-2,9.602450074E-2
3.020426142E1,-4.015000071E-3,-2.897300012E-2,1.367380023E-1,1.398314565E-1
3.020924727E1,-4.013999831E-3,-1.509799995E-2,9.588000178E-2,9.714441074E-2
3.021423334E1,9.577999823E-3,-2.866500057E-2,1.231210008E-1,1.267761854E-1
3.021921918E1,9.596000426E-3,-1.419999986E-3,9.588000178E-2,9.636946802E-2
3.022420510E1,8.898000233E-3,-1.342999982E-3,1.094970033E-1,1.098661539E-1
3.022919085E1,8.798000403E-3,-1.288000029E-3,1.231169999E-1,1.234376742E-1
3.023417701E1,-4.846999887E-3,-1.237999997E-3,1.231169999E-1,1.232185932E-1
3.023916262E1,8.698999882E-3,-1.485500019E-2,1.094959974E-1,1.108409540E-1
3.024414869E1,7.957999595E-3,-1.228000037E-3,1.367319971E-1,1.369688898E-1
3.024913454E1,7.857999764E-3,-1.276999945E-3,1.231110021E-1,1.233681391E-1
3.025412039E1,2.145900019E-2,-1.495099999E-2,1.367300004E-1,1.392088865E-1
3.025910631E1,2.148400061E-2,1.242399961E-2,1.094909981E-1,1.122684137E-1
3.026409239E1,7.406000048E-3,-1.093999948E-3,1.367300004E-1,1.369347972E-1
3.026907799E1,-6.279000081E-3,-1.475500036E-2,1.503500044E-1,1.512027107E-1
3.027406407E1,-6.343000103E-3,1.238199975E-2,1.367280036E-1,1.374339643E-1
3.027904990E1,2.087699994E-2,-1.202999963E-3,1.503479928E-1,1.517953071E-1
3.028403575E1,1.942900009E-2,-1.167000039E-3,1.639599949E-1,1.651112591E-1
3.028902169E1,-7.891000248E-3,-1.478299964E-2,1.503390074E-1,1.512700304E-1
3.029400777E1,-2.156399935E-2,-1.160999993E-3,9.585700184E-2,9.825944632E-2
3.029899361E1,-7.960000075E-3,-1.114999992E-3,9.585700184E-2,9.619339701E-2
3.030397946E1,-7.447000127E-3,-1.098999986E-3,1.094809994E-1,1.097394863E-1
3.030896539E1,6.219999865E-3,-1.098999986E-3,8.224000037E-2,8.248220329E-2
3.031395122E1,-7.410999853E-3,-1.467400044E-2,1.094809994E-1,1.107083486E-1
3.031893707E1,6.240999792E-3,-1.052999985E-3,1.367229968E-1,1.368694150E-1
3.032392292E1,-1.961899921E-2,-1.040000003E-3,9.587100148E-2,9.786335195E-2
3.032890876E1,-4.672000185E-2,-9.030000074E-4,8.225200325E-2,9.459897473E-2
3.033389483E1,-3.311099857E-2,-9.440000285E-4,1.094930023E-1,1.143938238E-1
3.033888068E1,-5.789999850E-3,-1.095999964E-3,1.367329955E-1,1.368599188E-1
3.034386660E1,-3.079799935E-2,1.152400021E-2,1.367390007E-1,1.406373835E-1
3.034885269E1,2.400499955E-2,-2.206000034E-3,1.094980016E-1,1.121201088E-1
3.035383831E1,3.771099821E-2,-2.253999934E-3,1.231200024E-1,1.287856161E-1
3.035882438E1,-3.112999955E-3,1.145599969E-2,9.588000178E-2,9.661213919E-2
3.036381022E1,-3.008000087E-3,-2.020000014E-3,9.588100016E-2,9.594943802E-2
3.036879608E1,1.055799983E-2,-1.567200013E-2,1.095009968E-1,1.111195358E-1
3.037378200E1,-3.038000083E-3,1.147000026E-2,1.231210008E-1,1.236914354E-1
3.037876785E1,-3.100000089E-3,1.141699962E-2,1.231200024E-1,1.236870765E-1
3.038375371E1,9.701999836E-3,1.058799960E-2,1.503490061E-1,1.510333015E-1
3.038873979E1,9.595000185E-3,-3.119000001E-3,1.503479928E-1,1.506861345E-1
3.039372562E1,9.620999917E-3,1.050299965E-2,1.231070012E-1,1.239282469E-1
3.039871154E1,-3.922000062E-3,-3.066000063E-3,9.586700052E-2,9.599616779E-2
3.040369739E1,8.953000419E-3,9.802999906E-3,1.230970025E-1,1.238108519E-1
3.040868326E1,-4.767000210E-3,-3.895000089E-3,1.367159933E-1,1.368545145E-1
3.041366911E1,8.923999965E-3,-3.891000059E-3,1.094760001E-1,1.099080172E-1
3.041865518E1,9.004999883E-3,-1.741199940E-2,1.230970025E-1,1.246480637E-1
3.042364103E1,8.392999880E-3,-3.592999885E-3,1.230959967E-1,1.234340978E-1
3.042862697E1,-5.266999826E-3,-3.519000020E-3,1.094750017E-1,1.096581080E-1
3.043361274E1,-5.332000088E-3,-3.412999911E-3,1.094760001E-1,1.096588956E-1
3.043859866E1,8.263000287E-3,-1.701799966E-2,9.585600346E-2,9.770497882E-2
3.044358451E1,-1.777100004E-2,-1.596999913E-2,6.863100082E-2,7.267092670E-2
3.044857059E1,-3.945000004E-3,-2.956500091E-2,9.587299824E-2,1.004055979E-1
3.045355643E1,9.758000262E-3,-1.604099944E-2,1.367339939E-1,1.380170907E-1
3.045854235E1,-3.823000006E-3,-1.609300077E-2,9.587199986E-2,9.728843898E-2
3.046352813E1,9.054999799E-3,-1.504100021E-2,9.587600082E-2,9.747016078E-2
3.046851405E1,8.910000324E-3,-2.854100056E-2,8.225599676E-2,8.752157347E-2
3.047350012E1,-4.687000066E-3,-2.853499912E-2,9.587600082E-2,1.001420076E-1
3.047848597E1,-4.656999838E-3,-1.337000052E-3,1.094970033E-1,1.096041465E-1
3.048347181E1,-4.321999848E-3,-1.304000034E-3,9.587900341E-2,9.598522487E-2
3.048845775E1,-4.217000213E-3,-1.492100023E-2,1.094999984E-1,1.105923550E-1
3.049344352E1,9.384999983E-3,-1.482699998E-2,1.095009968E-1,1.108980904E-1
3.049842944E1,-4.259000067E-3,-1.481799968E-2,1.367419958E-1,1.376084504E-1
3.050341529E1,-1.678800024E-2,-2.669000067E-2,1.367630064E-1,1.403506787E-1
3.050840136E1,2.417000011E-2,7.890000124E-4,1.231449991E-1,1.254970208E-1
3.051338721E1,1.057299972E-2,8.849999867E-4,1.231459975E-1,1.236022178E-1
3.051837313E1,3.784000129E-2,8.430000162E-4,1.503870040E-1,1.550768433E-1
3.052335898E1,2.246399969E-2,6.960000028E-4,1.503739953E-1,1.520442507E-1
3.052834482E1,2.229700051E-2,1.434300002E-2,1.367529929E-1,1.392991706E-1
3.053333065E1,8.702999912E-3,1.424800046E-2,1.367519945E-1,1.377673972E-1
3.053831673E1,-4.980999976E-3,6.150000263E-4,1.503719985E-1,1.504557295E-1
3.054330257E1,2.071999945E-2,1.327299979E-2,1.231129989E-1,1.255480044E-1
3.054828849E1,6.909999996E-3,-5.009999732E-4,1.231110021E-1,1.233057904E-1
3.055327426E1,2.046000026E-2,-1.412799954E-2,1.094899997E-1,1.122776559E-1
3.055826015E1,6.812000182E-3,-5.559999845E-4,1.231099963E-1,1.232995688E-1
3.056324600E1,-1.915100031E-2,-6.719999947E-4,1.094970033E-1,1.111611718E-1
3.056823207E1,-5.412000231E-3,-7.309999783E-4,9.587600082E-2,9.603140966E-2
3.057321792E1,-5.435000174E-3,1.293100044E-2,1.094980016E-1,1.103927641E-1
3.057820377E1,-5.412000231E-3,1.293800026E-2,1.231179982E-1,1.239141763E-1
3.058318961E1,2.041500062E-2,-7.360000163E-4,1.094890013E-1,1.113784331E-1
3.058817553E1,-2.057600021E-2,-6.900000153E-4,5.500600114E-2,5.873251269E-2
3.059316137E1,-6.930999923E-3,-6.370000192E-4,8.224800229E-2,8.254197968E-2
3.059814744E1,6.529000122E-3,-1.420299988E-2,9.586700052E-2,9.713307798E-2
3.060313329E1,-6.740000099E-3,-5.029999884E-4,9.587100148E-2,9.610894618E-2
3.060811915E1,-4.744200036E-2,-5.419999943E-4,9.587100148E-2,1.069686220E-1
3.061310507E1,-4.740500078E-2,1.302600000E-2,9.587100148E-2,1.077411699E-1
3.061809090E1,-2.018399909E-2,1.307099964E-2,1.094909981E-1,1.121005063E-1
3.062307674E1,-4.442900047E-2,-5.009999732E-4,6.864999980E-2,8.177413745E-2
3.062806260E1,-1.683299989E-2,-4.480000061E-4,1.095139980E-1,1.108010214E-1
3.063304868E1,-3.136999905E-3,1.308299974E-2,1.231340021E-1,1.238668161E-1
3.063803453E1,-3.103999887E-3,-4.959999933E-4,1.095139980E-1,1.095591009E-1
3.064302038E1,-1.556899957E-2,-5.259999889E-4,1.231419966E-1,1.241234133E-1
3.064800630E1,-1.799999969E-3,-4.780000017E-4,1.095229983E-1,1.095388317E-1
3.065299214E1,-1.544100046E-2,-4.239999980E-4,1.231440008E-1,1.241090214E-1
3.065797799E1,-2.908699960E-2,-4.189999891E-4,9.590300173E-2,1.002178370E-1
3.066296408E1,-1.748000039E-3,-4.450000124E-4,9.590400010E-2,9.592096103E-2
3.066794993E1,1.186200045E-2,-1.397600025E-2,1.367650032E-1,1.379880493E-1
3.067293578E1,-1.778000034E-3,-3.509999951E-4,1.095239967E-1,1.095389900E-1
3.067792164E1,1.186699979E-2,1.321799960E-2,9.590400010E-2,9.753521637E-2
3.068290756E1,2.370099910E-2,-4.480000061E-4,1.231319979E-1,1.253930898E-1
3.068789343E1,9.817999788E-3,-3.610000131E-4,1.231309995E-1,1.235223319E-1
3.069287950E1,2.341200039E-2,-3.570000117E-4,1.367519945E-1,1.387420528E-1
3.069786535E1,9.860999882E-3,-3.619999916E-4,1.231309995E-1,1.235257601E-1
3.070285118E1,9.243000299E-3,-3.100000031E-4,9.588699788E-2,9.633195481E-2
3.070783702E1,9.105999954E-3,-2.640000021E-4,6.864599884E-2,6.924783092E-2
3.071282318E1,-4.542000126E-3,-2.746200003E-2,8.226600289E-2,8.684748956E-2
3.071780880E1,-4.519000184E-3,-2.720000048E-4,1.095070019E-1,1.096005421E-1
3.072279464E1,-4.273999948E-3,-1.307700016E-2,8.227399737E-2,8.341633923E-2
3.072778073E1,-4.360000137E-3,6.259999936E-4,8.227399737E-2,8.239182071E-2
3.073276658E1,-4.433999769E-3,-1.304799970E-2,8.227399737E-2,8.342014920E-2
3.073775250E1,9.069000371E-3,-1.310500037E-2,6.865199655E-2,7.047754560E-2
3.074273835E1,-1.708200015E-2,-2.511399984E-2,9.591399878E-2,1.006081651E-1
3.074772421E1,1.031100005E-2,-1.131800003E-2,9.591600299E-2,9.713029124E-2
3.075271029E1,1.030199975E-2,2.254999941E-3,1.367769986E-1,1.371829566E-1
3.075769615E1,-3.331999993E-3,1.591799967E-2,9.591600299E-2,9.728496578E-2
3.076268207E1,9.611999616E-3,2.161999932E-3,5.504899845E-2,5.592367129E-2
3.076766784E1,9.525000118E-3,2.095999895E-3,6.866800040E-2,6.935714182E-2
3.077265377E1,-4.108000081E-3,1.566099934E-2,1.095279977E-1,1.107182227E-1
3.077763961E1,2.311900072E-2,1.983999973E-3,1.095279977E-1,1.119589511E-1
3.078262569E1,8.901000023E-3,1.450899988E-2,1.095149964E-1,1.108299297E-1
3.078761154E1,8.821000345E-3,8.140000282E-4,1.367550045E-1,1.370416138E-1
3.079259738E1,-4.860000219E-3,1.443499979E-2,9.589300305E-2,9.709509181E-2
3.079758321E1,-4.877000116E-3,1.447799988E-2,8.227299899E-2,8.367941188E-2
3.080256914E1,-4.528000019E-3,-1.193999965E-2,1.095229983E-1,1.102649243E-1
3.080755500E1,-4.499999806E-3,1.811000053E-3,9.590400010E-2,9.602659504E-2
3.081254107E1,-1.808499917E-2,2.900600061E-2,1.095239967E-1,1.147341323E-1
3.081752669E1,-1.809200086E-2,1.709999982E-3,1.095229983E-1,1.110204115E-1
3.082251275E1,8.520999923E-3,1.555999974E-3,1.367589980E-1,1.370330330E-1
3.082749860E1,8.485999890E-3,1.442000037E-3,1.231369972E-1,1.234374807E-1
3.083248454E1,8.523000404E-3,1.505200006E-2,1.095179990E-1,1.108755895E-1
3.083747038E1,8.515000343E-3,1.509600040E-2,1.367579997E-1,1.378518949E-1
3.084245646E1,-4.834000021E-3,1.399500016E-2,1.231300011E-1,1.240170342E-1
3.084744208E1,2.237699926E-2,-1.341400016E-2,1.231290027E-1,1.258626903E-1
3.085242816E1,-1.845300011E-2,-1.346800011E-2,1.367489994E-1,1.386441094E-1
3.085741402E1,-4.842999857E-3,-2.709499933E-2,1.095080003E-1,1.129141079E-1
3.086239994E1,8.103000000E-3,-2.536400035E-2,9.589800239E-2,9.952596638E-2
3.086738579E1,-5.601999816E-3,-1.160100009E-2,1.095189974E-1,1.102740966E-1
3.087237186E1,-5.617000163E-3,2.015999984E-3,1.095189974E-1,1.096814740E-1
3.087735770E1,-5.630999804E-3,-1.169900037E-2,9.589800239E-2,9.677293852E-2
3.088234355E1,-5.313000176E-3,-1.099199988E-2,9.590599686E-2,9.667994759E-2
3.088732939E1,8.283000439E-3,-2.448900044E-2,1.231480017E-1,1.258322279E-1
3.089231525E1,2.197800018E-2,2.707999898E-3,1.231470034E-1,1.251221411E-1
3.089730118E1,-1.884200051E-2,2.656999975E-3,9.590599686E-2,9.777546147E-2
3.090228702E1,-4.931999836E-3,1.522700023E-2,1.095200032E-1,1.106834100E-1
3.090727287E1,8.708000183E-3,1.442000037E-3,1.231390014E-1,1.234549404E-1
3.091225894E1,-4.968000110E-3,1.501000021E-2,1.503790021E-1,1.512078880E-1
3.091724478E1,8.679999970E-3,1.500600018E-2,1.231380031E-1,1.243522828E-1
